"","id","season","k","fl","year","cave","date","av_mid_dat","days","day_index","id_chr","id_ori","year_ori","cave_ori","first","s2","cave_season","cs_index","cave_k_season","cave_k","temp"
"5817",2443,"august",9,143,5,18,2016-08-16,2016-08-21,-5,"1","655448","655448",2016,"C5",9,1,"18_1","2443_18_9","18_9_1","18,9",6.6975
"5818",2443,"august",9,143,5,18,2016-08-22,2016-08-21,1,"2","655448","655448",2016,"C5",9,1,"18_1","2443_18_9","18_9_1","18,9",6.6975
"5819",2444,"june",10,100,6,15,2017-06-21,2017-06-16,5,"1","655449","655449",2017,"C25",6,2,"15_2","2444_15_10","15_10_2","15,10",5.55
"5820",2444,"august",11,109,6,15,2017-08-23,2017-08-21,2,"1","655449","655449",2017,"C25",6,1,"15_1","2444_15_11","15_11_1","15,11",6.62
"5821",2444,"june",6,68,4,15,2015-06-10,2015-06-16,-6,"1","655449","655449",2015,"C25",6,2,"15_2","2444_15_6","15_6_2","15,6",5.6805
"5822",2444,"august",7,70,4,15,2015-08-26,2015-08-21,5,"1","655449","655449",2015,"C25",6,1,"15_1","2444_15_7","15_7_1","15,7",6.17
"5823",2444,"june",8,81,5,15,2016-06-21,2016-06-16,5,"1","655449","655449",2016,"C25",6,2,"15_2","2444_15_8","15_8_2","15,8",5.345
"5824",2445,"august",11,96,6,15,2017-08-16,2017-08-21,-5,"1","655450","655450",2017,"C25",8,1,"15_1","2445_15_11","15_11_1","15,11",6.62
"5825",2445,"june",8,69,5,15,2016-06-08,2016-06-16,-8,"1","655450","655450",2016,"C25",8,2,"15_2","2445_15_8","15_8_2","15,8",5.345
"5826",2445,"august",9,76,5,15,2016-08-24,2016-08-21,3,"1","655450","655450",2016,"C25",8,1,"15_1","2445_15_9","15_9_1","15,9",6.495
"5827",2446,"june",8,55,5,16,2016-06-07,2016-06-16,-9,"1","655451","655451",2016,"C26",8,2,"16_2","2446_16_8","16_8_2","16,8",3.42
"5828",2447,"august",11,103,6,15,2017-08-23,2017-08-21,2,"1","655452","655452",2017,"C25",9,1,"15_1","2447_15_11","15_11_1","15,11",6.62
"5829",2447,"august",9,97,5,15,2016-08-17,2016-08-21,-4,"1","655452","655452",2016,"C25",9,1,"15_1","2447_15_9","15_9_1","15,9",6.495
"5830",2448,"june",6,105,4,15,2015-06-10,2015-06-16,-6,"1","655453","655453",2015,"C25",6,2,"15_2","2448_15_6","15_6_2","15,6",5.6805
"5831",2448,"august",7,117,4,15,2015-08-26,2015-08-21,5,"1","655453","655453",2015,"C25",6,1,"15_1","2448_15_7","15_7_1","15,7",6.17
"5832",2449,"june",6,68,4,20,2015-06-10,2015-06-16,-6,"1","655454","655454",2015,"C7",6,2,"20_2","2449_20_6","20_6_2","20,6",4.1545
"5833",2449,"june",6,65,4,20,2015-06-21,2015-06-16,5,"2","655454","655454",2015,"C7",6,2,"20_2","2449_20_6","20_6_2","20,6",4.1545
"5834",2450,"june",6,109,4,15,2015-06-10,2015-06-16,-6,"1","655455","655455",2015,"C25",6,2,"15_2","2450_15_6","15_6_2","15,6",5.6805
"5835",2451,"june",6,107,4,4,2015-06-10,2015-06-16,-6,"1","655456","655456",2015,"C12",6,2,"4_2","2451_4_6","4_6_2","4,6",5.45
"5836",2451,"june",6,107,4,4,2015-06-21,2015-06-16,5,"2","655456","655456",2015,"C12",6,2,"4_2","2451_4_6","4_6_2","4,6",5.45
"5837",2451,"august",7,114,4,4,2015-08-19,2015-08-21,-2,"1","655456","655456",2015,"C12",6,1,"4_1","2451_4_7","4_7_1","4,7",6.064
"5838",2451,"august",7,113,4,4,2015-08-25,2015-08-21,4,"2","655456","655456",2015,"C12",6,1,"4_1","2451_4_7","4_7_1","4,7",6.064
"5839",2451,"june",8,116,5,4,2016-06-07,2016-06-16,-9,"1","655456","655456",2016,"C12",6,2,"4_2","2451_4_8","4_8_2","4,8",5.037
"5840",2452,"june",10,88,6,4,2017-06-20,2017-06-16,4,"1","655457","655457",2017,"C12",9,2,"4_2","2452_4_10","4_10_2","4,10",4.597
"5841",2452,"june",14,124,8,4,2019-06-04,2019-06-16,-12,"1","655457","655457",2019,"C12",9,2,"4_2","2452_4_14","4_14_2","4,14",4.8825
"5842",2452,"august",9,78,5,4,2016-08-22,2016-08-21,1,"1","655457","655457",2016,"C12",9,1,"4_1","2452_4_9","4_9_1","4,9",6.471
"5843",2453,"june",8,80,5,20,2016-06-07,2016-06-16,-9,"1","655458","655458",2016,"C7",8,2,"20_2","2453_20_8","20_8_2","20,8",3.9975
"5844",2453,"august",9,86,5,20,2016-08-17,2016-08-21,-4,"1","655458","655458",2016,"C7",8,1,"20_1","2453_20_9","20_9_1","20,9",NA
"5845",2454,"june",6,74,4,15,2015-06-10,2015-06-16,-6,"1","655459","655459",2015,"C25",6,2,"15_2","2454_15_6","15_6_2","15,6",5.6805
"5846",2454,"august",9,101,5,20,2016-08-24,2016-08-21,3,"1","655459","655459",2016,"C7",6,1,"20_1","2454_20_9","20_9_1","20,9",NA
"5847",2455,"june",6,108,4,15,2015-06-21,2015-06-16,5,"1","655460","655460",2015,"C25",6,2,"15_2","2455_15_6","15_6_2","15,6",5.6805
"5848",2455,"june",8,108,5,15,2016-06-21,2016-06-16,5,"1","655460","655460",2016,"C25",6,2,"15_2","2455_15_8","15_8_2","15,8",5.345
"5849",2455,"august",9,110,5,15,2016-08-24,2016-08-21,3,"1","655460","655460",2016,"C25",6,1,"15_1","2455_15_9","15_9_1","15,9",6.495
"5850",2456,"june",10,94,6,17,2017-06-09,2017-06-16,-7,"1","655461","655461",2017,"C27",7,2,"17_2","2456_17_10","17_10_2","17,10",5.295
"5851",2456,"august",7,67,4,17,2015-08-21,2015-08-21,0,"1","655461","655461",2015,"C27",7,1,"17_1","2456_17_7","17_7_1","17,7",NA
"5852",2456,"june",8,77,5,17,2016-06-10,2016-06-16,-6,"1","655461","655461",2016,"C27",7,2,"17_2","2456_17_8","17_8_2","17,8",5.3475
"5853",2457,"june",10,93,6,15,2017-06-07,2017-06-16,-9,"1","655462","655462",2017,"C25",8,2,"15_2","2457_15_10","15_10_2","15,10",5.55
"5854",2457,"august",11,100,6,15,2017-08-16,2017-08-21,-5,"1","655462","655462",2017,"C25",8,1,"15_1","2457_15_11","15_11_1","15,11",6.62
"5855",2457,"august",13,110,7,15,2018-08-22,2018-08-21,1,"1","655462","655462",2018,"C25",8,1,"15_1","2457_15_13","15_13_1","15,13",6.6235
"5856",2457,"june",8,76,5,15,2016-06-21,2016-06-16,5,"1","655462","655462",2016,"C25",8,2,"15_2","2457_15_8","15_8_2","15,8",5.345
"5857",2457,"august",9,83,5,15,2016-08-24,2016-08-21,3,"1","655462","655462",2016,"C25",8,1,"15_1","2457_15_9","15_9_1","15,9",6.495
"5858",2458,"august",9,148,5,11,2016-08-23,2016-08-21,2,"1","655463","655463",2016,"C21",9,1,"11_1","2458_11_9","11_9_1","11,9",6.0625
"5859",2459,"june",10,94,6,18,2017-06-20,2017-06-16,4,"1","655464","655464",2017,"C5",8,2,"18_2","2459_18_10","18_10_2","18,10",NA
"5860",2459,"june",12,106,7,18,2018-06-19,2018-06-16,3,"1","655464","655464",2018,"C5",8,2,"18_2","2459_18_12","18_12_2","18,12",NA
"5861",2459,"august",13,109,7,18,2018-08-14,2018-08-21,-7,"1","655464","655464",2018,"C5",8,1,"18_1","2459_18_13","18_13_1","18,13",6.674
"5862",2459,"june",14,118,8,18,2019-06-18,2019-06-16,2,"1","655464","655464",2019,"C5",8,2,"18_2","2459_18_14","18_14_2","18,14",4.20675
"5863",2459,"august",15,119,8,18,2019-08-20,2019-08-21,-1,"1","655464","655464",2019,"C5",8,1,"18_1","2459_18_15","18_15_1","18,15",6.59825
"5864",2459,"june",8,73,5,18,2016-06-06,2016-06-16,-10,"1","655464","655464",2016,"C5",8,2,"18_2","2459_18_8","18_8_2","18,8",4.05
"5865",2460,"june",6,97,4,15,2015-06-10,2015-06-16,-6,"1","655465","655465",2015,"C25",6,2,"15_2","2460_15_6","15_6_2","15,6",5.6805
"5866",2460,"june",8,107,5,15,2016-06-21,2016-06-16,5,"1","655465","655465",2016,"C25",6,2,"15_2","2460_15_8","15_8_2","15,8",5.345
"5867",2461,"august",7,76,4,15,2015-08-26,2015-08-21,5,"1","655467","655467",2015,"C25",7,1,"15_1","2461_15_7","15_7_1","15,7",6.17
"5868",2462,"august",7,77,4,17,2015-08-21,2015-08-21,0,"1","655468","655468",2015,"C27",7,1,"17_1","2462_17_7","17_7_1","17,7",NA
"5869",2462,"june",8,83,5,17,2016-06-10,2016-06-16,-6,"1","655468","655468",2016,"C27",7,2,"17_2","2462_17_8","17_8_2","17,8",5.3475
"5870",2463,"august",7,109,4,12,2015-08-20,2015-08-21,-1,"1","655469","655469",2015,"C22",7,1,"12_1","2463_12_7","12_7_1","12,7",5.24
"5871",2464,"june",6,109,4,15,2015-06-10,2015-06-16,-6,"1","65546D","65546D",2015,"C25",6,2,"15_2","2464_15_6","15_6_2","15,6",5.6805
"5872",2465,"june",10,87,6,20,2017-06-07,2017-06-16,-9,"1","655472","655472",2017,"C7",8,2,"20_2","2465_20_10","20_10_2","20,10",4.05
"5873",2465,"june",8,76,5,20,2016-06-07,2016-06-16,-9,"1","655472","655472",2016,"C7",8,2,"20_2","2465_20_8","20_8_2","20,8",3.9975
"5874",2466,"june",10,100,6,9,2017-06-20,2017-06-16,4,"1","655473","655473",2017,"C2",7,2,"9_2","2466_9_10","9_10_2","9,10",4.4675
"5875",2466,"august",11,106,6,9,2017-08-15,2017-08-21,-6,"1","655473","655473",2017,"C2",7,1,"9_1","2466_9_11","9_11_1","9,11",6.115
"5876",2466,"august",11,106,6,9,2017-08-22,2017-08-21,1,"2","655473","655473",2017,"C2",7,1,"9_1","2466_9_11","9_11_1","9,11",6.115
"5877",2466,"august",7,65,4,9,2015-08-18,2015-08-21,-3,"1","655473","0987520",2015,"C2",7,1,"9_1","2466_9_7","9_7_1","9,7",5.14
"5878",2466,"august",9,84,5,9,2016-08-22,2016-08-21,1,"1","655473","655473",2016,"C2",7,1,"9_1","2466_9_9","9_9_1","9,9",5.5775
"5879",2467,"august",7,114,4,15,2015-08-26,2015-08-21,5,"1","655474","655474",2015,"C25",7,1,"15_1","2467_15_7","15_7_1","15,7",6.17
"5880",2468,"june",6,115,4,2,2015-06-09,2015-06-16,-7,"1","655475","655475",2015,"C10",6,2,"2_2","2468_2_6","2_6_2","2,6",NA
"5881",2468,"june",6,113,4,2,2015-06-22,2015-06-16,6,"2","655475","655475",2015,"C10",6,2,"2_2","2468_2_6","2_6_2","2,6",NA
"5882",2468,"august",7,115,4,2,2015-08-18,2015-08-21,-3,"1","655475","655475",2015,"C10",6,1,"2_1","2468_2_7","2_7_1","2,7",5.115
"5883",2468,"june",8,117,5,2,2016-06-07,2016-06-16,-9,"1","655475","655475",2016,"C10",6,2,"2_2","2468_2_8","2_8_2","2,8",4.337
"5884",2468,"august",9,119,5,2,2016-08-22,2016-08-21,1,"1","655475","655475",2016,"C10",6,1,"2_1","2468_2_9","2_9_1","2,9",5.501
"5885",2469,"june",10,105,6,15,2017-06-07,2017-06-16,-9,"1","655476","655476",2017,"C25",6,2,"15_2","2469_15_10","15_10_2","15,10",5.55
"5886",2469,"june",10,107,6,15,2017-06-21,2017-06-16,5,"2","655476","655476",2017,"C25",6,2,"15_2","2469_15_10","15_10_2","15,10",5.55
"5887",2469,"august",11,114,6,15,2017-08-23,2017-08-21,2,"1","655476","655476",2017,"C25",6,1,"15_1","2469_15_11","15_11_1","15,11",6.62
"5888",2469,"june",6,73,4,15,2015-06-10,2015-06-16,-6,"1","655476","655476",2015,"C25",6,2,"15_2","2469_15_6","15_6_2","15,6",5.6805
"5889",2469,"august",7,81,4,15,2015-08-26,2015-08-21,5,"1","655476","655476",2015,"C25",6,1,"15_1","2469_15_7","15_7_1","15,7",6.17
"5890",2469,"june",8,92,5,15,2016-06-08,2016-06-16,-8,"1","655476","655476",2016,"C25",6,2,"15_2","2469_15_8","15_8_2","15,8",5.345
"5891",2469,"august",9,100,5,15,2016-08-17,2016-08-21,-4,"1","655476","655476",2016,"C25",6,1,"15_1","2469_15_9","15_9_1","15,9",6.495
"5892",2470,"june",14,115,8,10,2019-06-20,2019-06-16,4,"1","655477","655477",2019,"C20",8,2,"10_2","2470_10_14","10_14_2","10,14",4.597
"5893",2470,"june",14,114,8,10,2019-06-20,2019-06-16,4,"2","655477","655477",2019,"C20",8,2,"10_2","2470_10_14","10_14_2","10,14",4.597
"5894",2470,"june",8,59,5,10,2016-06-09,2016-06-16,-7,"1","655477","655477",2016,"C20",8,2,"10_2","2470_10_8","10_8_2","10,8",5.04
"5895",2470,"august",9,69,5,10,2016-08-18,2016-08-21,-3,"1","655477","655477",2016,"C20",8,1,"10_1","2470_10_9","10_9_1","10,9",5.2925
"5896",2471,"august",7,93,4,14,2015-08-21,2015-08-21,0,"1","655478","655478",2015,"C24",7,1,"14_1","2471_14_7","14_7_1","14,7",6.88
"5897",2472,"august",7,70,4,17,2015-08-21,2015-08-21,0,"1","655479","655479",2015,"C27",7,1,"17_1","2472_17_7","17_7_1","17,7",NA
"5898",2473,"june",8,53,5,16,2016-06-07,2016-06-16,-9,"1","655480","655480",2016,"C26",8,2,"16_2","2473_16_8","16_8_2","16,8",3.42
"5899",2474,"june",12,69,7,16,2018-06-20,2018-06-16,4,"1","655481","655481",2018,"C26",12,2,"16_2","2474_16_12","16_12_2","16,12",2.517
"5900",2475,"june",8,56,5,15,2016-06-08,2016-06-16,-8,"1","655481D","655481",2016,"C25",8,2,"15_2","2475_15_8","15_8_2","15,8",5.345
"5901",2476,"august",7,129,4,16,2015-08-27,2015-08-21,6,"1","655482","655482",2015,"C26",7,1,"16_1","2476_16_7","16_7_1","16,7",5.5775
"5902",2477,"august",11,97,6,20,2017-08-16,2017-08-21,-5,"1","655483","655483",2017,"C7",6,1,"20_1","2477_20_11","20_11_1","20,11",5.935
"5903",2477,"june",12,100,7,20,2018-06-20,2018-06-16,4,"1","655483","655483",2018,"C7",6,2,"20_2","2477_20_12","20_12_2","20,12",NA
"5904",2477,"june",14,104,8,20,2019-06-19,2019-06-16,3,"1","655483","655483",2019,"C7",6,2,"20_2","2477_20_14","20_14_2","20,14",4.102
"5905",2477,"june",6,68,4,20,2015-06-10,2015-06-16,-6,"1","655483","655483",2015,"C7",6,2,"20_2","2477_20_6","20_6_2","20,6",4.1545
"5906",2477,"august",7,73,4,20,2015-08-26,2015-08-21,5,"1","655483","655483",2015,"C7",6,1,"20_1","2477_20_7","20_7_1","20,7",5.37275
"5907",2478,"june",14,101,8,15,2019-06-19,2019-06-16,3,"1","655484","655484",2019,"C25",6,2,"15_2","2478_15_14","15_14_2","15,14",5.01125
"5908",2478,"august",15,109,8,15,2019-08-28,2019-08-21,7,"1","655484","655484",2019,"C25",6,1,"15_1","2478_15_15","15_15_1","15,15",6.4965
"5909",2478,"june",6,67,4,15,2015-06-10,2015-06-16,-6,"1","655484","655484",2015,"C25",6,2,"15_2","2478_15_6","15_6_2","15,6",5.6805
"5910",2478,"august",7,68,4,15,2015-08-26,2015-08-21,5,"1","655484","655484",2015,"C25",6,1,"15_1","2478_15_7","15_7_1","15,7",6.17
"5911",2478,"june",8,78,5,15,2016-06-08,2016-06-16,-8,"1","655484","655484",2016,"C25",6,2,"15_2","2478_15_8","15_8_2","15,8",5.345
"5912",2479,"june",6,74,4,15,2015-06-10,2015-06-16,-6,"1","655485","655485",2015,"C25",6,2,"15_2","2479_15_6","15_6_2","15,6",5.6805
"5913",2480,"june",10,100,6,20,2017-06-07,2017-06-16,-9,"1","655486","655486",2017,"C7",6,2,"20_2","2480_20_10","20_10_2","20,10",4.05
"5914",2480,"june",10,101,6,20,2017-06-21,2017-06-16,5,"2","655486","655486",2017,"C7",6,2,"20_2","2480_20_10","20_10_2","20,10",4.05
"5915",2480,"august",11,107,6,20,2017-08-16,2017-08-21,-5,"1","655486","655486",2017,"C7",6,1,"20_1","2480_20_11","20_11_1","20,11",5.935
"5916",2480,"june",6,76,4,20,2015-06-10,2015-06-16,-6,"1","655486","655486",2015,"C7",6,2,"20_2","2480_20_6","20_6_2","20,6",4.1545
"5917",2480,"august",9,92,5,15,2016-08-17,2016-08-21,-4,"1","655486","655486",2016,"C25",6,1,"15_1","2480_15_9","15_9_1","15,9",6.495
"5918",2481,"june",6,67,4,1,2015-06-09,2015-06-16,-7,"1","655487","655487",2015,"C1",6,2,"1_2","2481_1_6","1_6_2","1,6",3.70925
"5919",2482,"june",10,88,6,20,2017-06-07,2017-06-16,-9,"1","655488","655488",2017,"C7",9,2,"20_2","2482_20_10","20_10_2","20,10",4.05
"5920",2482,"august",9,85,5,20,2016-08-17,2016-08-21,-4,"1","655488","655488",2016,"C7",9,1,"20_1","2482_20_9","20_9_1","20,9",NA
"5921",2483,"june",6,78,4,15,2015-06-10,2015-06-16,-6,"1","655489","655489",2015,"C25",6,2,"15_2","2483_15_6","15_6_2","15,6",5.6805
"5922",2483,"june",8,88,5,15,2016-06-08,2016-06-16,-8,"1","655489","655489",2016,"C25",6,2,"15_2","2483_15_8","15_8_2","15,8",5.345
"5923",2484,"june",10,102,6,20,2017-06-07,2017-06-16,-9,"1","655490","655490",2017,"C7",6,2,"20_2","2484_20_10","20_10_2","20,10",4.05
"5924",2484,"june",10,103,6,20,2017-06-21,2017-06-16,5,"2","655490","655490",2017,"C7",6,2,"20_2","2484_20_10","20_10_2","20,10",4.05
"5925",2484,"august",11,109,6,20,2017-08-16,2017-08-21,-5,"1","655490","655490",2017,"C7",6,1,"20_1","2484_20_11","20_11_1","20,11",5.935
"5926",2484,"june",12,113,7,20,2018-06-06,2018-06-16,-10,"1","655490","655490",2018,"C7",6,2,"20_2","2484_20_12","20_12_2","20,12",NA
"5927",2484,"june",14,121,8,20,2019-06-05,2019-06-16,-11,"1","655490","655490",2019,"C7",6,2,"20_2","2484_20_14","20_14_2","20,14",4.102
"5928",2484,"june",14,121,8,20,2019-06-19,2019-06-16,3,"2","655490","655490",2019,"C7",6,2,"20_2","2484_20_14","20_14_2","20,14",4.102
"5929",2484,"june",6,77,4,15,2015-06-10,2015-06-16,-6,"1","655490","655490",2015,"C25",6,2,"15_2","2484_15_6","15_6_2","15,6",5.6805
"5930",2484,"august",7,83,4,15,2015-08-19,2015-08-21,-2,"1","655490","655490",2015,"C25",6,1,"15_1","2484_15_7","15_7_1","15,7",6.17
"5931",2484,"august",9,100,5,15,2016-08-24,2016-08-21,3,"1","655490","655490",2016,"C25",6,1,"15_1","2484_15_9","15_9_1","15,9",6.495
"5932",2485,"june",8,101,5,3,2016-06-06,2016-06-16,-10,"1","655491","655491",2016,"C11",8,2,"3_2","2485_3_8","3_8_2","3,8",3.604125
"5933",2486,"june",8,72,5,17,2016-06-10,2016-06-16,-6,"1","655492","655492",2016,"C27",8,2,"17_2","2486_17_8","17_8_2","17,8",5.3475
"5934",2486,"august",9,84,5,17,2016-09-07,2016-08-21,17,"1","655492","655492",2016,"C27",8,1,"17_1","2486_17_9","17_9_1","17,9",6.52
"5935",2487,"june",6,67,4,15,2015-06-10,2015-06-16,-6,"1","655493","655493",2015,"C25",6,2,"15_2","2487_15_6","15_6_2","15,6",5.6805
"5936",2488,"june",10,102,6,17,2017-06-09,2017-06-16,-7,"1","655494","655494",2017,"C27",7,2,"17_2","2488_17_10","17_10_2","17,10",5.295
"5937",2488,"august",7,78,4,17,2015-08-21,2015-08-21,0,"1","655494","655494",2015,"C27",7,1,"17_1","2488_17_7","17_7_1","17,7",NA
"5938",2488,"june",8,88,5,17,2016-06-10,2016-06-16,-6,"1","655494","655494",2016,"C27",7,2,"17_2","2488_17_8","17_8_2","17,8",5.3475
"5939",2489,"june",10,115,6,10,2017-06-08,2017-06-16,-8,"1","655495","655495",2017,"C20",7,2,"10_2","2489_10_10","10_10_2","10,10",4.83
"5940",2489,"august",7,68,4,10,2015-08-27,2015-08-21,6,"1","655495","655495",2015,"C20",7,1,"10_1","2489_10_7","10_7_1","10,7",5.14
"5941",2489,"june",8,86,5,10,2016-06-23,2016-06-16,7,"1","655495","655495",2016,"C20",7,2,"10_2","2489_10_8","10_8_2","10,8",5.04
"5942",2489,"august",9,98,5,10,2016-08-23,2016-08-21,2,"1","655495","655495",2016,"C20",7,1,"10_1","2489_10_9","10_9_1","10,9",5.2925
"5943",2490,"june",6,69,4,10,2015-06-11,2015-06-16,-5,"1","655498","655498",2015,"C20",6,2,"10_2","2490_10_6","10_6_2","10,6",NA
"5944",2491,"june",6,108,4,1,2015-06-22,2015-06-16,6,"1","655727","655727",2015,"C1",6,2,"1_2","2491_1_6","1_6_2","1,6",3.70925
"5945",2492,"august",7,75,4,14,2015-08-21,2015-08-21,0,"1","655796","655796",2015,"C24",7,1,"14_1","2492_14_7","14_7_1","14,7",6.88
"5946",2493,"june",8,57,5,15,2016-06-21,2016-06-16,5,"1","6844544","6844544",2016,"C25",8,2,"15_2","2493_15_8","15_8_2","15,8",5.345
"5947",2494,"august",9,45,5,7,2016-08-23,2016-08-21,2,"1","6909952","6909952",2016,"C18",9,1,"7_1","2494_7_9","7_9_1","7,9",6.74975
"5948",2495,"june",2,75,2,15,2013-06-21,2013-06-16,5,"1","698F7A","698F7A",2013,"C25",2,2,"15_2","2495_15_2","15_2_2","15,2",5.66
"5949",2495,"june",2,75,2,15,2013-06-21,2013-06-16,5,"2","698F7A","698F7A",2013,"C25",2,2,"15_2","2495_15_2","15_2_2","15,2",5.66
"5950",2496,"august",9,123,5,16,2016-08-17,2016-08-21,-4,"1","6D137A","6D137A",2016,"C26",9,1,"16_1","2496_16_9","16_9_1","16,9",7.23
"5951",2497,"august",1,108,1,20,2012-08-23,2012-08-21,2,"1","6D5933","6D5933",2012,"C7",1,1,"20_1","2497_20_1","20_1_1","20,1",NA
"5952",2497,"june",10,122,6,20,2017-06-07,2017-06-16,-9,"1","6D5933","6D5933",2017,"C7",1,2,"20_2","2497_20_10","20_10_2","20,10",4.05
"5953",2497,"august",11,129,6,20,2017-08-16,2017-08-21,-5,"1","6D5933","6D5933",2017,"C7",1,1,"20_1","2497_20_11","20_11_1","20,11",5.935
"5954",2497,"august",13,136,7,20,2018-08-15,2018-08-21,-6,"1","6D5933","6D5933",2018,"C7",1,1,"20_1","2497_20_13","20_13_1","20,13",5.6035
"5955",2497,"june",14,135,8,20,2019-06-05,2019-06-16,-11,"1","6D5933","6D5933",2019,"C7",1,2,"20_2","2497_20_14","20_14_2","20,14",4.102
"5956",2497,"june",14,135,8,20,2019-06-19,2019-06-16,3,"2","6D5933","6D5933",2019,"C7",1,2,"20_2","2497_20_14","20_14_2","20,14",4.102
"5957",2497,"june",2,110,2,20,2013-06-21,2013-06-16,5,"1","6D5933","6D5933",2013,"C7",1,2,"20_2","2497_20_2","20_2_2","20,2",NA
"5958",2497,"august",3,111,2,20,2013-08-14,2013-08-21,-7,"1","6D5933","6D5933",2013,"C7",1,1,"20_1","2497_20_3","20_3_1","20,3",NA
"5959",2497,"june",6,116,4,20,2015-06-21,2015-06-16,5,"1","6D5933","6D5933",2015,"C7",1,2,"20_2","2497_20_6","20_6_2","20,6",4.1545
"5960",2497,"august",7,120,4,20,2015-08-19,2015-08-21,-2,"1","6D5933","6D5933",2015,"C7",1,1,"20_1","2497_20_7","20_7_1","20,7",5.37275
"5961",2498,"august",3,95,2,19,2013-08-13,2013-08-21,-8,"1","6D593E","6D593E",2013,"C6",3,1,"19_1","2498_19_3","19_3_1","19,3",7.455
"5962",2499,"june",4,120,3,1,2014-06-11,2014-06-16,-5,"1","6D597F","6D597F",2014,"C1",4,2,"1_2","2499_1_4","1_4_2","1,4",3.89
"5963",2499,"august",5,120,3,9,2014-08-18,2014-08-21,-3,"1","6D597F","6D597F",2014,"C2",4,1,"9_1","2499_9_5","9_5_1","9,5",NA
"5964",2500,"august",1,96,1,13,2012-08-26,2012-08-21,5,"1","6D5997","6D5997",2012,"C23",1,1,"13_1","2500_13_1","13_1_1","13,1",NA
"5965",2500,"june",2,101,2,13,2013-07-05,2013-06-16,19,"1","6D5997","6D5997",2013,"C23",1,2,"13_2","2500_13_2","13_2_2","13,2",4.595
"5966",2500,"august",3,106,2,13,2013-09-07,2013-08-21,17,"1","6D5997","6D5997",2013,"C23",1,1,"13_1","2500_13_3","13_3_1","13,3",5.81
"5967",2501,"august",1,130,1,18,2012-08-24,2012-08-21,3,"1","6D5C6A","6D5C6A",2012,"C5",1,1,"18_1","2501_18_1","18_1_1","18,1",NA
"5968",2502,"june",4,100,3,2,2014-06-12,2014-06-16,-4,"1","6D5E15","6D5E15",2014,"C10",4,2,"2_2","2502_2_4","2_4_2","2,4",4.6475
"5969",2502,"august",5,100,3,2,2014-08-18,2014-08-21,-3,"1","6D5E15","6D5E15",2014,"C10",4,1,"2_1","2502_2_5","2_5_1","2,5",5.32125
"5970",2502,"june",6,101,4,2,2015-06-22,2015-06-16,6,"1","6D5E15","6D5E15",2015,"C10",4,2,"2_2","2502_2_6","2_6_2","2,6",NA
"5971",2502,"august",7,103,4,2,2015-08-25,2015-08-21,4,"1","6D5E15","6D5E15",2015,"C10",4,1,"2_1","2502_2_7","2_7_1","2,7",5.115
"5972",2503,"august",1,67,1,13,2012-08-26,2012-08-21,5,"1","6D5E73","6D5E73",2012,"C23",1,1,"13_1","2503_13_1","13_1_1","13,1",NA
"5973",2503,"august",3,79,2,13,2013-08-20,2013-08-21,-1,"1","6D5E73","6D5E73",2013,"C23",1,1,"13_1","2503_13_3","13_3_1","13,3",5.81
"5974",2503,"june",4,86,3,13,2014-07-01,2014-06-16,15,"1","6D5E73","6D5E73",2014,"C23",1,2,"13_2","2503_13_4","13_4_2","13,4",4.445
"5975",2503,"august",5,90,3,13,2014-08-21,2014-08-21,0,"1","6D5E73","6D5E73",2014,"C23",1,1,"13_1","2503_13_5","13_5_1","13,5",NA
"5976",2503,"june",6,95,4,13,2015-06-12,2015-06-16,-4,"1","6D5E73","6D5E73",2015,"C23",1,2,"13_2","2503_13_6","13_6_2","13,6",4.1545
"5977",2503,"june",6,97,4,13,2015-06-23,2015-06-16,7,"2","6D5E73","6D5E73",2015,"C23",1,2,"13_2","2503_13_6","13_6_2","13,6",4.1545
"5978",2503,"august",7,100,4,13,2015-08-26,2015-08-21,5,"1","6D5E73","6D5E73",2015,"C23",1,1,"13_1","2503_13_7","13_7_1","13,7",5.45
"5979",2504,"august",1,114,1,11,2012-08-30,2012-08-21,9,"1","6D5FEA","6D5FEA",2012,"C21",1,1,"11_1","2504_11_1","11_1_1","11,1",NA
"5980",2504,"august",3,127,2,11,2013-08-20,2013-08-21,-1,"1","6D5FEA","6D5FEA",2013,"C21",1,1,"11_1","2504_11_3","11_3_1","11,3",6.2675
"5981",2505,"august",1,86,1,15,2012-08-23,2012-08-21,2,"1","6D6001","6D6001",2012,"C25",1,1,"15_1","2505_15_1","15_1_1","15,1",NA
"5982",2505,"june",2,88,2,15,2013-06-21,2013-06-16,5,"1","6D6001","6D6001",2013,"C25",1,2,"15_2","2505_15_2","15_2_2","15,2",5.66
"5983",2506,"june",4,126,3,2,2014-06-12,2014-06-16,-4,"1","6D60D4","6D60D4",2014,"C10",4,2,"2_2","2506_2_4","2_4_2","2,4",4.6475
"5984",2506,"august",5,138,3,2,2014-08-18,2014-08-21,-3,"1","6D60D4","6D60D4",2014,"C10",4,1,"2_1","2506_2_5","2_5_1","2,5",5.32125
